RealX,RealY,Velocity,Acceleration,TrialTime,ReactionTime,TouchTime,MovementTimeDat,TouchRegistered,TouchX,TouchY,TouchOnTarget,TargetDisparity,ROIleft,ROItop,ROIright,ROIbottom,MovementTime
-265.513617359664,-100.989494272716,694.786637077546,6.28558032586386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-266.881924820625,-100.747319590878,701.07221740341,6.56365396074636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-268.260051634612,-100.488910031013,707.635871364156,6.46972707540829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-269.648579988268,-100.215079578253,714.105598439564,6.3381791676685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-271.047472257064,-99.927177436558,720.443777607233,5.88684896532186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-272.45650027557,-99.6258520479216,726.330626572555,5.15116238414714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-273.87460533906,-99.3108873748332,731.481788956702,4.68043455618363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-275.300174842107,-98.9822325067979,736.162223512886,4.7009352106711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-276.732306513241,-98.640562850777,740.863158723557,5.14644823706988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-278.171287325912,-98.2872257587804,746.009606960627,5.67623023688043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-279.618252620489,-97.9233401022883,751.685837197507,6.03848799504374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-281.074209841535,-97.5487537145818,757.724325192551,5.93312913141506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-282.539983679238,-97.163926911122,763.657454323966,5.64097881505381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-284.015522558112,-96.769622654097,769.29843313902,5.04721953952787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-285.500132892677,-96.3656270211694,774.345652678547,4.4216024944169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-286.992215763639,-95.9507373183937,778.767255172964,3.85873627868511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-288.49017461529,-95.5240840286147,782.625991451649,3.29207240847245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-289.992787125974,-95.0857127103022,785.918063860122,3.11668374250291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-291.499049789312,-94.6364448598604,789.034747602625,2.81781344536194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-293.008942407789,-94.17761197921,791.852561047987,2.44442819991798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-294.522212566116,-93.7105623654962,794.296989247905,2.05544807103308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-296.038272962819,-93.23601868778,796.352437318938,2.04221904456006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-297.556157837251,-92.7535932265246,798.394656363498,2.29272982039186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-299.075668547608,-92.2628557097727,800.68738618389,2.52223672469222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-300.596901445733,-91.7626041418206,803.209622908582,2.52146553680814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-302.119786082339,-91.2513261578229,805.73108844539,2.22596304365447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-303.643806729059,-90.7277123536473,807.957051489045,1.7824418593608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-305.167842708953,-90.1905971702923,809.739493348405,1.29243229263432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
